@relation 'baseball_trim-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.attribute.Remove-R9,44-weka.filters.unsupervised.attribute.Remove-R16,30-weka.filters.unsupervised.attribute.Standardize'

@attribute ﻿AAB numeric
@attribute AGDP numeric
@attribute ALOB numeric
@attribute AER numeric
@attribute AS numeric
@attribute AIR numeric
@attribute AIS numeric
@attribute AWP numeric
@attribute AA numeric
@attribute AE numeric
@attribute ASB numeric
@attribute ACS numeric
@attribute AOBP numeric
@attribute HTPA numeric
@attribute HAB numeric
@attribute HH numeric
@attribute HHR numeric
@attribute HRBI numeric
@attribute HBB numeric
@attribute HHBP numeric
@attribute HSO numeric
@attribute HGO numeric
@attribute HFO numeric
@attribute HPIT numeric
@attribute HGDP numeric
@attribute HLOB numeric
@attribute HTBF numeric
@attribute HHT numeric
@attribute HER numeric
@attribute HPBB numeric
@attribute HPHBP numeric
@attribute HK numeric
@attribute HPHR numeric
@attribute HPGO numeric
@attribute HPFO numeric
@attribute HPPIT numeric
@attribute HS numeric
@attribute HIR numeric
@attribute HIS numeric
@attribute HWP numeric
@attribute HA numeric
@attribute HE numeric
@attribute HSB numeric
@attribute HCS numeric
@attribute HOBP numeric
@attribute Winner {Away,Home,Draw}

@data
0.164703,-0.933602,0.632991,-1.447292,-0.373367,0.440425,-0.636798,0.745293,-0.114835,-0.771631,-0.632404,-0.519267,-0.203947,-0.931168,-0.6637,-1.476155,-0.895621,-1.445879,-0.358571,-0.65879,0.82324,0.510782,-0.343176,-0.695703,-0.914165,-0.874651,-0.555694,-0.396493,-1.056475,-1.609949,0.604189,1.110265,-0.930203,0.993826,-0.553983,-0.265146,1.313809,1.368609,0.211658,-0.611886,0.356347,0.307566,0.439617,-0.500337,-0.244149,Away
-0.739396,-0.933602,-2.125664,0.681079,0.314442,-0.024244,1.106815,-0.692773,-0.860939,0.454026,0.433967,-0.519267,-0.203947,-0.129038,0.054095,0.172513,0.083432,0.601136,-0.814718,0.803775,-0.595076,-0.298308,0.679239,0.55036,-0.914165,0.356283,-1.45475,-1.158979,-0.493739,-1.609949,-0.677762,-1.53557,-0.003224,2.065294,-0.119215,-2.338038,-1.780193,-0.997447,-0.616255,-0.611886,0.356347,-0.764255,1.568098,-0.500337,-0.244149,Home
0.164703,-0.933602,-0.229088,-0.535133,-0.283653,-0.024244,-0.636798,-0.692773,0.631269,-0.771631,0.433967,-0.519267,-0.203947,-0.530103,-0.18517,-0.926599,0.083432,-0.568587,-0.814718,0.803775,-0.240497,0.510782,0.679239,-0.910542,-0.914165,-0.522955,0.343361,0.111831,0.631732,1.068125,-0.677762,-0.401641,0.923755,0.279513,0.025708,0.141303,-0.341122,-0.997447,-0.616255,-0.611886,0.025864,-0.764255,0.439617,-0.500337,-0.244149,Away
1.068803,1.284668,0.460575,0.377026,0.314442,-0.488912,-0.636798,-0.692773,1.004321,0.454026,1.500337,-0.519267,-0.203947,0.071494,0.532624,0.172513,1.062485,0.308705,-0.358571,-0.65879,0.468661,2.128961,-1.706395,0.55036,0.259149,-1.226346,1.242416,2.145127,1.194467,-0.270912,0.604189,-0.401641,0.923755,-1.506267,0.170631,0.913557,1.241855,0.422187,0.211658,-0.611886,-0.965587,0.307566,-0.688864,-0.500337,-0.244149,Away
0.842778,0.175533,0.977823,-0.23108,0.284537,0.905093,0.235009,-0.692773,1.377373,-0.771631,0.433967,-0.519267,-0.203947,0.673091,0.771889,0.447291,-0.895621,-0.276156,0.097576,0.803775,1.177818,1.319871,-1.706395,0.378489,0.259149,1.235521,1.242416,1.128479,1.194467,0.621779,0.604189,-0.401641,-0.930203,-1.506267,0.605399,1.604521,1.313809,0.422187,1.867483,0.812545,-1.626554,0.307566,-0.688864,-0.500337,-0.244149,Away
-0.513371,1.284668,-0.918752,-0.535133,-0.164034,-0.488912,-0.636798,-0.692773,-1.980096,-0.771631,-0.632404,-0.519267,-0.203947,-0.730635,-0.6637,-0.102265,-0.895621,-0.568587,-0.358571,-0.65879,0.468661,-2.725577,1.020044,0.249586,-0.914165,0.53213,-1.274939,-0.904817,-1.337842,-1.609949,-0.677762,-0.779617,-0.930203,1.350982,-0.119215,-2.053523,-1.636286,-0.997447,-0.616255,0.812545,0.025864,2.451207,2.696578,-0.500337,-0.244149,Home
1.068803,0.175533,0.977823,-1.143239,0.434061,1.369761,-0.636798,0.745293,0.258217,0.454026,-0.632404,-0.519267,-0.203947,1.876285,2.446743,-0.102265,-0.895621,-1.153448,-0.358571,-0.65879,-0.595076,0.106237,4.087288,0.593328,0.259149,1.059673,1.602038,-1.158979,-0.493739,1.068125,0.604189,-0.401641,-0.003224,2.779606,0.315554,1.68581,1.457716,0.422187,-0.616255,0.812545,2.339249,1.379386,-0.688864,-0.500337,-0.244149,Away
1.294828,0.175533,-0.056672,1.897291,0.583584,0.905093,1.106815,-0.692773,0.631269,-0.771631,-0.632404,-0.519267,-0.203947,0.873624,0.532624,0.996847,1.062485,1.770858,0.553723,-0.65879,0.468661,-0.702853,-0.343176,1.538617,-0.914165,0.356283,1.242416,1.382641,1.757202,0.175433,0.604189,0.354312,0.923755,0.279513,-0.264138,1.116781,0.882088,1.368609,2.695396,-0.611886,0.025864,0.307566,0.439617,-0.500337,-0.244149,Away
0.390728,-0.933602,-1.091168,-1.143239,-0.253748,-0.95358,-0.636798,0.745293,-0.487887,-0.771631,3.633079,-0.519267,-0.203947,-0.931168,-1.14223,-0.926599,-0.895621,-1.153448,0.097576,-0.65879,0.82324,-1.916487,0.338434,-0.051188,0.259149,-1.226346,-0.016261,0.620155,0.350364,-1.163604,-0.677762,-0.779617,-0.003224,1.708138,-0.553983,-0.509016,-0.125262,0.895398,0.211658,-0.611886,0.686831,-0.764255,-0.688864,1.443539,-0.244149,Away
0.842778,-0.933602,-0.229088,-0.839186,-0.253748,-0.95358,-0.636798,0.745293,-0.114835,-0.771631,0.433967,1.471257,-0.203947,-0.730635,-0.902965,-1.201377,-0.895621,-0.861018,-0.358571,0.803775,-0.595076,-0.702853,1.360849,-0.437897,-0.914165,-0.522955,0.702983,1.382641,2.03857,-0.270912,-0.677762,-1.157594,-0.003224,-0.791955,0.460477,0.303883,0.810134,-0.524236,0.211658,-0.611886,-0.635103,-0.764255,-0.688864,-0.500337,-0.244149,Away
1.068803,-0.933602,2.184735,5.241874,0.852727,0.905093,1.978621,-0.692773,0.258217,0.454026,-0.632404,-0.519267,-0.203947,3.681076,2.925273,3.469848,4.978698,6.157318,2.834456,0.803775,-0.949655,0.510782,0.338434,2.526874,-0.914165,2.114759,0.523172,0.620155,-0.212371,-0.270912,-0.677762,0.354312,0.923755,0.279513,0.025708,0.629042,1.097948,-0.997447,-0.616255,-0.611886,-0.30462,1.379386,-0.688864,1.443539,-0.244149,Home
-0.739396,-0.933602,2.701983,-0.23108,-0.193939,-0.024244,1.106815,0.745293,-0.487887,0.454026,-0.632404,-0.519267,-0.203947,0.272026,-0.6637,-0.377043,1.062485,0.893566,0.553723,2.266341,-0.949655,-0.298308,0.679239,-0.223058,-0.914165,0.004587,0.523172,-0.904817,-0.493739,1.51447,4.45004,3.378123,-0.930203,-1.506267,-0.698906,1.035491,0.594274,-0.051025,-0.616255,-0.611886,-1.626554,-0.764255,-0.688864,-0.500337,-0.244149,Home
-1.191446,0.175533,-0.918752,0.072973,-0.223843,-0.95358,-0.636798,-0.692773,-0.114835,0.454026,-0.632404,-0.519267,-0.203947,-0.329571,0.29336,0.447291,0.083432,0.016274,-0.814718,-0.65879,-0.240497,0.915327,-0.683981,-0.652735,0.259149,0.356283,-0.915317,-1.413141,-1.056475,0.175433,0.604189,1.866217,-0.003224,-0.791955,-0.409061,0.019368,0.306459,-0.997447,-0.616255,-0.611886,-0.635103,-0.764255,-0.688864,-0.500337,-0.244149,Home
0.164703,0.175533,-0.746336,0.377026,0.763013,1.834429,1.106815,0.745293,1.377373,0.454026,0.433967,-0.519267,-0.203947,1.074156,0.532624,0.172513,0.083432,0.016274,1.466016,-0.65879,-0.240497,1.319871,-0.002371,2.526874,1.432463,0.883825,-0.016261,-0.396493,0.068996,-0.270912,-0.677762,-0.401641,0.923755,0.993826,0.025708,-0.102567,-0.125262,-0.524236,-0.616255,-0.611886,0.686831,-0.764255,0.439617,-0.500337,-0.244149,Home
-0.965421,-0.933602,0.115744,-0.23108,-0.5827,0.440425,0.235009,0.745293,0.631269,-0.771631,-0.632404,-0.519267,-0.203947,-0.931168,-0.6637,-0.102265,0.083432,-0.276156,-0.358571,-0.65879,-0.949655,0.510782,-0.343176,-1.254283,0.259149,-0.874651,-0.735505,-1.667303,-1.056475,0.621779,-0.677762,0.732288,-0.930203,0.63667,-0.264138,0.019368,0.090599,-0.051025,-0.616255,-0.611886,-0.30462,0.307566,-0.688864,1.443539,-0.244149,Home
-0.739396,0.175533,-1.091168,0.377026,-0.492986,-0.488912,-0.636798,0.745293,1.004321,-0.771631,1.500337,-0.519267,-0.203947,-0.730635,-1.860024,-0.926599,1.062485,0.308705,1.922163,0.803775,-1.658812,-0.702853,0.679239,-0.223058,0.259149,-0.698803,-0.735505,-0.650655,-0.212371,-0.270912,0.604189,0.354312,-0.003224,-1.506267,0.315554,-0.671596,-0.485029,-0.997447,-0.616255,-0.611886,-1.29607,-0.764255,1.568098,1.443539,-0.244149,Home
0.390728,0.175533,1.495071,1.593238,0.075204,0.440425,1.106815,-0.692773,-2.353148,-0.771631,-0.632404,-0.519267,-0.203947,1.274688,1.011154,1.82118,1.062485,1.478428,1.009869,-0.65879,-0.240497,-1.916487,1.020044,0.679263,0.259149,1.059673,1.062605,0.111831,0.350364,1.51447,1.886139,-0.023665,-0.930203,0.279513,0.025708,0.994847,0.810134,1.84182,1.867483,0.812545,0.686831,1.379386,-0.688864,-0.500337,-0.244149,Home
0.390728,0.175533,0.115744,0.985132,0.613489,-0.024244,-0.636798,-0.692773,-1.233992,1.679683,0.433967,-0.519267,-0.203947,0.472559,0.29336,0.447291,2.041538,0.893566,1.009869,-0.65879,-0.240497,-0.702853,0.679239,1.710488,-0.914165,0.53213,-0.375883,0.365993,-0.493739,-1.163604,-0.677762,0.732288,-0.003224,0.993826,-0.698906,-0.834175,-0.556983,-0.524236,-0.616255,-0.611886,1.017315,0.307566,1.568098,-0.500337,-0.244149,Home
-0.513371,-0.933602,0.977823,1.593238,0.434061,-0.024244,1.106815,0.745293,-1.233992,0.454026,0.433967,-0.519267,-0.203947,1.475221,1.968214,2.095958,-0.895621,2.64815,-0.358571,0.803775,-0.240497,-0.298308,0.679239,0.722231,-0.914165,0.883825,-0.375883,-0.904817,-0.775107,0.621779,-0.677762,-0.401641,-0.930203,-0.791955,0.605399,-0.265146,-0.269169,-0.997447,-0.616255,0.812545,-0.965587,-0.764255,-0.688864,-0.500337,-0.244149,Home
-0.287346,0.175533,0.115744,0.985132,0.194823,1.369761,1.978621,-0.692773,-0.860939,-0.771631,0.433967,-0.519267,-0.203947,0.472559,0.771889,1.271625,0.083432,0.893566,0.097576,-0.65879,0.82324,-1.107397,-0.343176,0.292554,-0.914165,0.707978,-0.555694,-0.396493,-1.056475,-0.717258,0.604189,-1.157594,-0.930203,-0.791955,0.750322,-0.671596,-0.70089,-0.051025,-0.616255,-0.611886,-1.29607,-0.764255,0.439617,1.443539,-0.244149,Home
-0.061322,-0.933602,-0.918752,0.072973,-0.5827,0.440425,1.106815,0.745293,2.123478,-0.771631,0.433967,-0.519267,-0.203947,-0.329571,-0.6637,-0.377043,-0.895621,0.016274,0.553723,-0.65879,-1.304233,0.510782,0.338434,-0.824606,1.432463,-0.347108,-0.196072,-0.396493,0.350364,0.175433,-0.677762,-0.401641,0.923755,1.350982,-0.264138,-0.509016,0.018645,-0.524236,-0.616255,-0.611886,2.008765,-0.764255,-0.688864,-0.500337,-0.244149,Away
0.842778,-0.933602,0.977823,1.593238,0.523775,0.440425,1.106815,0.745293,-0.114835,0.454026,-0.632404,-0.519267,-0.203947,1.074156,1.728949,1.82118,2.041538,2.35572,-0.358571,-0.65879,-1.304233,0.510782,1.020044,0.851134,-0.914165,0.180435,0.16355,0.620155,-0.493739,-1.163604,-0.677762,-0.779617,-0.930203,2.42245,-0.553983,-0.752885,-0.341122,-0.051025,-0.616255,-0.611886,1.678282,0.307566,0.439617,-0.500337,-0.244149,Home
-1.191446,0.175533,0.632991,0.985132,0.045299,1.369761,1.106815,-0.692773,-1.233992,0.454026,1.500337,-0.519267,-0.203947,0.272026,0.054095,1.271625,2.041538,0.893566,0.553723,-0.65879,-1.658812,-1.107397,1.360849,0.55036,0.259149,0.004587,-0.016261,-0.650655,0.350364,1.960816,1.886139,-0.779617,-0.003224,0.279513,-0.264138,-0.061922,-0.70089,2.788242,1.867483,-0.611886,-0.30462,0.307566,-0.688864,1.443539,-0.244149,Home
-0.061322,0.175533,0.28816,2.80945,0.105109,1.369761,2.850427,0.745293,-0.860939,0.454026,0.433967,-0.519267,-0.203947,1.675753,0.771889,2.095958,0.083432,2.64815,1.466016,-0.65879,-0.240497,-0.702853,-0.683981,0.851134,0.259149,0.883825,-0.375883,-0.142331,-0.493739,-0.717258,0.604189,0.732288,-0.930203,0.279513,-0.409061,-0.915465,-0.844797,-0.524236,-0.616255,0.812545,-0.30462,-0.764255,-0.688864,-0.500337,-0.244149,Home
2.198928,-0.933602,-0.229088,0.377026,0.912537,-0.024244,-0.636798,-0.692773,-0.114835,-0.771631,0.433967,1.471257,-0.203947,2.878947,2.925273,0.996847,1.062485,0.308705,0.097576,0.803775,2.596134,-0.298308,0.679239,2.140165,-0.914165,1.587216,1.78185,-0.142331,0.068996,0.175433,0.604189,0.732288,0.923755,-0.077643,1.185091,1.116781,1.313809,-0.051025,-0.616255,-0.611886,-0.30462,0.307566,-0.688864,1.443539,-0.244149,Draw
-1.417471,1.284668,0.115744,-0.839186,-0.971462,-0.024244,-0.636798,-0.692773,-0.114835,-0.771631,-0.632404,-0.519267,-0.203947,-1.1317,-1.620759,-0.651821,-0.895621,-0.861018,0.097576,-0.65879,-2.013391,-0.702853,1.020044,-1.512089,0.259149,-0.347108,-0.735505,-1.158979,-1.056475,0.621779,0.604189,-0.779617,-0.930203,0.279513,-0.119215,-1.11869,-1.204565,-0.051025,-0.616255,-0.611886,0.686831,0.307566,-0.688864,1.443539,-0.244149,Home
2.198928,-0.933602,0.115744,-1.143239,-0.164034,-0.95358,-0.636798,-0.692773,-1.607044,0.454026,2.566708,-0.519267,-0.203947,0.071494,-0.18517,-1.201377,-0.895621,-1.153448,0.553723,0.803775,1.177818,-0.702853,0.679239,-0.180091,-0.914165,-0.17126,1.961661,2.907613,2.601306,-0.270912,-0.677762,-0.401641,-0.003224,-1.506267,0.460477,0.588397,1.097948,-0.997447,-0.616255,-0.611886,-0.30462,0.307566,-0.688864,-0.500337,-0.244149,Away
-0.965421,0.175533,1.667487,-0.839186,0.314442,-0.95358,-0.636798,-0.692773,0.631269,-0.771631,1.500337,-0.519267,-0.203947,-0.530103,-0.18517,-0.651821,-0.895621,-0.861018,-0.358571,-0.65879,-0.240497,0.915327,-0.002371,0.335522,0.259149,0.180435,0.882794,-0.904817,0.068996,2.853507,0.604189,2.62217,0.923755,-0.077643,-1.133675,0.629042,0.018645,0.422187,-0.616255,0.812545,0.025864,1.379386,0.439617,-0.500337,-0.244149,Away
-1.191446,0.175533,-0.57392,0.681079,0.284537,-0.024244,1.106815,-0.692773,0.258217,1.679683,-0.632404,-0.519267,-0.203947,0.071494,0.054095,0.447291,-0.895621,0.893566,0.097576,-0.65879,-0.240497,0.106237,-0.343176,0.421457,1.432463,0.180435,-1.45475,-1.413141,-1.337842,-0.717258,-0.677762,1.110265,-0.930203,-1.506267,0.170631,-1.28127,-1.060658,-0.997447,-0.616255,-0.611886,-1.29607,-0.764255,-0.688864,-0.500337,-0.244149,Home
1.294828,0.175533,-0.401504,0.072973,0.733108,-0.024244,-0.636798,-0.692773,1.377373,-0.771631,-0.632404,1.471257,-0.203947,1.475221,1.489684,0.447291,1.062485,0.016274,0.097576,0.803775,1.532397,0.915327,-0.683981,1.366747,0.259149,0.356283,0.882794,0.365993,-0.493739,-0.717258,-0.677762,-1.157594,-0.003224,2.779606,-0.119215,0.141303,0.738181,-0.051025,-0.616255,-0.611886,2.669732,0.307566,-0.688864,-0.500337,-0.244149,Home
0.842778,0.175533,1.667487,-1.143239,-0.01451,2.299097,-0.636798,-0.692773,-0.860939,0.454026,1.500337,-0.519267,-0.203947,-0.329571,-0.6637,-1.201377,0.083432,-1.153448,1.009869,-0.65879,1.532397,-1.107397,-0.002371,0.292554,-0.914165,0.883825,0.343361,0.365993,-0.493739,-0.270912,-0.677762,-0.779617,-0.003224,2.779606,-0.553983,-0.87482,-0.341122,0.422187,1.867483,-0.611886,3.000216,1.379386,-0.688864,1.443539,-0.244149,Home
1.294828,1.284668,1.667487,-0.839186,-0.373367,-0.488912,-0.636798,-0.692773,-0.114835,-0.771631,-0.632404,1.471257,-0.203947,-1.332232,-1.14223,-1.750933,0.083432,-0.861018,-0.814718,0.803775,0.114082,0.106237,0.338434,-0.781639,0.259149,-1.753889,1.78185,1.636803,1.194467,1.960816,0.604189,0.354312,0.923755,-1.149111,0.170631,2.701934,2.824833,-0.524236,-0.616255,2.236976,-1.626554,2.451207,-0.688864,-0.500337,-0.244149,Away
0.390728,0.175533,0.977823,-0.839186,0.015394,-0.95358,-0.636798,2.18336,0.258217,-0.771631,0.433967,1.471257,-0.203947,-1.1317,-1.14223,-1.476155,0.083432,-0.861018,-0.358571,-0.65879,0.82324,0.106237,-0.683981,0.120683,0.259149,-1.226346,0.702983,0.874317,0.913099,1.068125,-0.677762,0.354312,-0.930203,-0.434799,-0.264138,1.7671,1.601623,1.368609,1.867483,-0.611886,0.356347,-0.764255,-0.688864,-0.500337,-0.244149,Away
-0.739396,0.175533,1.495071,-0.839186,0.135013,-0.024244,-0.636798,-0.692773,0.258217,-0.771631,0.433967,-0.519267,-0.203947,-0.129038,0.532624,0.722069,-0.895621,-0.861018,-0.814718,-0.65879,-0.240497,0.510782,-0.343176,0.421457,2.605777,0.883825,-0.016261,-0.650655,-0.493739,1.068125,0.604189,0.732288,-0.930203,-0.077643,-0.409061,0.181948,-0.269169,1.84182,-0.616255,2.236976,0.025864,-0.764255,-0.688864,-0.500337,-0.244149,Away
-0.739396,1.284668,-0.918752,-1.143239,-0.492986,0.905093,0.235009,-0.692773,-0.487887,2.90534,0.433967,-0.519267,-0.203947,-1.1317,-1.860024,-2.300489,-0.895621,-1.153448,0.553723,0.803775,-0.595076,0.510782,0.338434,-0.910542,-0.914165,-0.17126,-1.095128,-0.650655,-1.337842,-0.717258,-0.677762,0.354312,-0.930203,-0.077643,-0.264138,-0.95611,-0.70089,-0.997447,-0.616255,-0.611886,0.025864,0.307566,-0.688864,-0.500337,3.65545,Home
0.616753,0.175533,0.805407,1.593238,-0.044415,0.905093,2.850427,0.745293,1.004321,-0.771631,-0.632404,1.471257,-0.203947,0.071494,0.054095,0.722069,2.041538,1.478428,0.097576,-0.65879,0.114082,0.510782,-1.36559,-0.051188,0.259149,-1.226346,0.702983,0.874317,1.194467,1.068125,-0.677762,-0.023665,0.923755,-0.791955,0.170631,0.507107,0.306459,-0.051025,-0.616255,0.812545,0.356347,0.307566,0.439617,-0.500337,-0.244149,Home
-0.287346,1.284668,0.460575,1.289185,0.135013,-0.488912,-0.636798,-0.692773,1.750425,1.679683,0.433967,-0.519267,-0.203947,0.873624,0.29336,1.82118,-0.895621,1.478428,1.009869,-0.65879,-1.658812,0.510782,-0.683981,0.034748,1.432463,1.059673,-0.555694,-0.396493,-0.493739,-0.270912,-0.677762,-0.023665,-0.930203,0.279513,-0.119215,-0.224501,-0.197215,-0.997447,-0.616255,-0.611886,1.017315,0.307566,2.696578,-0.500337,-0.244149,Home
0.390728,-0.933602,0.115744,1.289185,0.583584,1.369761,2.850427,0.745293,-0.487887,0.454026,1.500337,-0.519267,-0.203947,1.475221,1.250419,1.271625,0.083432,1.185997,1.466016,-0.65879,0.468661,0.510782,-0.683981,1.66752,-0.914165,1.587216,1.062605,0.620155,1.194467,1.068125,1.886139,-0.023665,0.923755,0.993826,-0.553983,1.68581,1.169902,-0.524236,0.211658,-0.611886,1.347798,-0.764255,-0.688864,-0.500337,-0.244149,Home
1.520853,0.175533,0.115744,1.897291,0.075204,1.369761,1.978621,-0.692773,1.004321,-0.771631,1.500337,-0.519267,-0.203947,1.475221,0.532624,1.271625,1.062485,1.770858,1.922163,-0.65879,-0.240497,-0.702853,-0.002371,0.722231,0.259149,-0.17126,1.062605,1.890965,0.913099,0.175433,-0.677762,-0.023665,0.923755,-0.434799,0.025708,1.198071,1.673576,0.895398,-0.616255,-0.611886,0.686831,0.307566,-0.688864,-0.500337,-0.244149,Home
1.068803,-0.933602,0.632991,0.072973,0.55368,-0.488912,-0.636798,-0.692773,1.004321,0.454026,-0.632404,-0.519267,-0.203947,0.272026,0.771889,0.722069,1.062485,0.308705,-0.814718,-0.65879,2.241555,0.510782,-2.388005,0.808166,1.432463,0.004587,1.062605,0.365993,0.068996,0.621779,-0.677762,0.354312,-0.930203,-0.791955,0.605399,0.913557,1.241855,-0.997447,-0.616255,0.812545,-0.30462,-0.764255,0.439617,-0.500337,-0.244149,Home
1.068803,-0.933602,0.460575,-0.535133,0.075204,-0.488912,0.235009,0.745293,-1.233992,-0.771631,-0.632404,-0.519267,-0.203947,-0.730635,-0.424435,-0.926599,0.083432,-0.568587,-0.358571,-0.65879,0.114082,-0.298308,0.679239,0.163651,-0.914165,-1.050498,1.422227,1.128479,1.475835,1.068125,1.886139,-1.913547,0.923755,-1.506267,1.330014,1.320006,0.882088,1.84182,0.211658,-0.611886,-0.965587,0.307566,0.439617,-0.500337,-0.244149,Away
-1.191446,-0.933602,-1.608416,1.593238,-0.223843,-0.95358,-0.636798,2.18336,-0.487887,-0.771631,0.433967,-0.519267,-0.203947,-0.530103,-0.902965,-0.651821,3.020591,1.478428,0.553723,0.803775,-0.595076,-0.702853,0.679239,0.034748,-0.914165,-1.226346,-1.274939,-1.667303,-0.775107,-0.270912,-0.677762,-0.023665,0.923755,0.279513,0.025708,-0.630951,-0.413076,-0.997447,-0.616255,-0.611886,0.025864,0.307566,-0.688864,1.443539,3.65545,Home
1.520853,-0.933602,0.632991,-0.839186,0.613489,-0.95358,-0.636798,2.18336,-0.860939,-0.771631,0.433967,-0.519267,-0.203947,0.272026,1.489684,1.271625,-0.895621,-0.861018,-1.727011,-0.65879,1.886976,-1.107397,-0.002371,0.335522,-0.914165,0.53213,1.242416,0.874317,0.913099,0.621779,-0.677762,-0.023665,-0.003224,1.350982,-0.119215,1.157426,0.954041,-0.997447,-0.616255,2.236976,0.025864,1.379386,-0.688864,-0.500337,-0.244149,Away
-1.191446,-0.933602,-0.401504,-1.143239,-0.134129,-0.95358,-0.636798,-0.692773,2.123478,1.679683,0.433967,-0.519267,-0.203947,-0.730635,-0.18517,-0.377043,-0.895621,-1.153448,-0.814718,-0.65879,0.468661,0.510782,-0.683981,-0.953509,0.259149,-1.050498,-1.095128,-1.413141,-0.775107,-0.270912,-0.677762,0.354312,-0.003224,-0.434799,0.025708,-1.28127,-0.988704,-0.997447,-0.616255,-0.611886,-0.965587,-0.764255,-0.688864,1.443539,-0.244149,Away
-0.287346,2.393803,0.632991,-0.23108,-0.64251,-0.95358,-0.636798,0.745293,-0.487887,-0.771631,0.433967,-0.519267,-0.203947,-1.332232,-1.381494,-1.201377,0.083432,-0.276156,-0.358571,-0.65879,-0.240497,-0.298308,-0.002371,-1.254283,-0.914165,-1.402193,-0.375883,0.111831,-0.775107,-0.270912,0.604189,-0.023665,-0.930203,-0.077643,-0.264138,-0.305791,-0.197215,-0.997447,-0.616255,-0.611886,1.017315,-0.764255,0.439617,-0.500337,-0.244149,Home
-1.191446,1.284668,-0.57392,-1.143239,-0.373367,-0.488912,-0.636798,-0.692773,-0.487887,-0.771631,1.500337,-0.519267,-0.203947,-0.530103,-0.18517,-0.926599,-0.895621,-1.153448,-0.358571,-0.65879,2.241555,-0.702853,-0.683981,-0.609768,-0.914165,-0.522955,-0.375883,-0.142331,-0.493739,0.175433,-0.677762,-1.913547,-0.930203,-0.434799,0.170631,-0.79353,-1.204565,-0.524236,-0.616255,-0.611886,0.686831,-0.764255,-0.688864,-0.500337,-0.244149,Away
-0.739396,-0.933602,-0.746336,0.072973,-0.552796,-0.488912,0.235009,-0.692773,-0.114835,-0.771631,2.566708,1.471257,-0.203947,-0.931168,-0.6637,-0.377043,1.062485,0.016274,-0.814718,0.803775,-1.304233,0.915327,-0.002371,-0.867574,0.259149,-0.698803,-0.555694,-0.650655,-0.493739,0.175433,-0.677762,-0.779617,-0.930203,-0.434799,0.315554,0.019368,-0.197215,-0.051025,-0.616255,-0.611886,0.025864,-0.764255,-0.688864,-0.500337,-0.244149,Home
0.842778,0.175533,0.115744,-1.143239,-0.044415,-0.95358,-0.636798,-0.692773,-0.487887,1.679683,-0.632404,-0.519267,-0.203947,-0.329571,-0.424435,-1.476155,-0.895621,-1.153448,0.097576,0.803775,1.886976,0.106237,-0.683981,0.378489,-0.914165,0.004587,0.702983,1.128479,0.913099,0.175433,-0.677762,-0.401641,-0.930203,0.279513,-0.119215,0.710332,0.594274,1.84182,3.523308,-0.611886,0.025864,-0.764255,0.439617,-0.500337,-0.244149,Away
-0.061322,0.175533,1.667487,-1.447292,-0.07432,-0.95358,-0.636798,-0.692773,-0.114835,1.679683,-0.632404,-0.519267,-0.203947,-1.1317,-0.6637,-1.476155,-0.895621,-1.445879,-1.270865,0.803775,2.596134,0.510782,-2.0472,-0.738671,0.259149,-0.698803,0.702983,0.620155,-0.212371,1.068125,0.604189,-0.779617,-0.930203,-1.506267,0.460477,0.385173,0.018645,0.895398,1.03957,-0.611886,-1.626554,0.307566,0.439617,-0.500337,-0.244149,Away
-1.417471,0.175533,-0.918752,0.985132,0.224728,-0.95358,-0.636798,0.745293,-0.860939,0.454026,-0.632404,-0.519267,-0.203947,0.272026,-0.424435,0.172513,2.041538,0.893566,1.009869,2.266341,1.177818,-1.511942,-0.683981,0.593328,-0.914165,0.356283,-1.45475,-1.667303,-1.337842,-0.270912,-0.677762,0.732288,-0.930203,-0.077643,-0.264138,-0.427726,-0.053308,-0.051025,-0.616255,-0.611886,-0.30462,-0.764255,-0.688864,1.443539,-0.244149,Home
-0.513371,0.175533,-0.746336,0.377026,-0.253748,-0.024244,0.235009,-0.692773,0.631269,-0.771631,0.433967,-0.519267,-0.203947,-0.530103,0.054095,0.172513,1.062485,0.308705,-0.814718,-0.65879,0.114082,0.915327,-1.024785,-0.996477,-0.914165,-0.17126,-0.555694,-0.142331,-0.212371,-0.717258,0.604189,0.354312,1.850734,-1.149111,0.025708,-0.752885,-0.413076,-0.997447,-0.616255,-0.611886,-0.30462,-0.764255,0.439617,-0.500337,-0.244149,Home
-0.739396,-0.933602,-0.746336,-0.535133,-0.851843,-0.95358,-0.636798,-0.692773,1.377373,0.454026,0.433967,-0.519267,-0.203947,-1.532765,-1.860024,-2.025711,-0.895621,-0.568587,0.097576,0.803775,-0.949655,1.724416,-0.683981,-1.812863,0.259149,-1.226346,-1.095128,-1.158979,-0.775107,-1.163604,0.604189,0.732288,0.923755,0.279513,-0.264138,-0.87482,-0.197215,-0.997447,-0.616255,-0.611886,-0.30462,-0.764255,-0.688864,-0.500337,-0.244149,Home
